distance,angle_deg,nearest_defender_distance,shot_first_time,shot_one_on_one,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
30.026821343592133,14.921591466387152,2.4331050121192934,1,0,False,False,True,False,True,False
6.082762530298221,57.99461679191651,0.8246211251235283,1,0,True,False,False,False,True,False
13.328165665236908,30.706601503453424,3.026549190084312,0,0,True,False,False,False,True,False
24.920072231034965,11.218661552236808,1.6552945357246844,0,0,False,False,True,False,True,False
28.313424377845923,15.426835043770925,11.417968295629475,0,0,False,False,True,True,False,False
21.044714300745447,21.29609016225142,4.1048751503547525,0,0,True,False,False,False,True,False
9.504735661763561,45.632613602725044,1.5297058540778348,0,0,False,False,False,False,True,False
30.453242848668847,12.568739713033223,1.9104973174542859,0,0,True,False,False,False,True,False
9.0249653738948,45.75583714835383,1.8027756377319946,0,0,False,False,False,False,True,False
22.386156436512277,19.68897961107412,4.648655719667789,1,0,False,False,True,False,True,False
18.18928255869373,17.355578883752077,1.860107523773824,0,0,False,False,True,False,True,False
26.08926982496827,16.62052064044411,1.9026297590440364,0,0,True,False,False,False,True,False
24.961570463414354,14.623640185730167,1.7720045146669376,1,0,False,False,True,False,True,False
14.135416513141733,28.547961004907105,3.0083217912982665,1,0,True,False,False,False,True,False
17.0,26.48103983037441,2.1540659228538006,0,0,False,False,True,False,True,False
5.830951894845301,53.13010235415599,1.3601470508735434,0,0,False,False,False,False,True,False
27.789386463180506,16.220193695602788,1.1401754250991318,0,0,False,False,True,False,True,False
18.33575741549828,19.533578874877897,1.8788294228055948,0,0,True,False,False,False,True,False
24.162781296862327,17.807913913108425,2.9966648127543407,0,0,True,False,False,False,True,False
23.64571842850202,15.321510074864792,1.140175425099133,1,0,True,False,False,False,True,False
20.2089089265106,14.40668515643687,2.109502310972893,1,0,False,False,True,False,True,False
12.860015552090129,28.881714522688128,4.492215489043244,0,0,True,False,False,False,True,False
16.140012391568973,26.892185025693447,1.0630145812734646,1,0,True,False,False,False,True,False
20.48414020651099,21.820987746144425,1.17046999107197,0,0,True,False,False,False,True,False
16.744252745345186,25.975157449263648,1.6643316977093159,0,0,True,False,False,False,True,False
10.653168542738824,36.44725012944529,2.37697286480094,0,0,False,False,False,False,True,False
34.283815423607685,13.090802740862172,3.162277660168385,0,0,False,False,True,False,True,False
35.32760959929217,12.803864058475902,6.236184731067545,0,0,False,False,True,False,True,False
23.084626919229176,17.118305881470356,3.400000000000001,0,0,True,False,False,False,True,False
11.423659658795858,37.795218377964396,4.964876634922564,1,0,False,False,True,False,True,False
18.278949641595936,23.632779015648445,1.4317821063276364,0,0,True,False,False,False,True,False
29.30187707297947,11.589498334523945,3.712142238654106,0,0,False,False,True,False,True,False
4.780167361086849,56.62894799424703,2.9120439557122055,1,0,False,False,True,False,True,False
27.26242835845699,16.426216232988295,6.3953107821277895,0,0,False,False,True,False,True,False
25.700194551792794,17.045238867227788,3.599999999999998,0,0,False,False,True,False,True,False
7.0,59.48976259388444,0.921954445729295,0,0,False,False,False,False,True,False
21.362116000059547,15.727250532005325,1.697056274847718,1,0,False,False,True,False,True,False
20.64000968992021,13.60107483473667,1.5132745950421542,1,0,False,False,True,False,True,False
16.04618334682737,26.119163796937766,1.2165525060596403,0,0,False,False,True,False,True,False
27.41477703721115,14.978530504394183,4.802082881417183,1,0,True,False,False,False,True,False
4.2953463189829035,80.34422063346287,1.4866068747318515,0,0,False,False,False,False,True,False
13.242356285797475,15.701973979369921,2.5553864678361355,0,1,False,False,True,False,True,False
